PR_Number,PR_Title,Comment,Sentiment,Score
1592,make screenpipe run on Windows 10,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%2247c405df94ccf2e20628cec9350f8940bd32e683%22%7D%2C%22id%22%3A%22QmU6F8rnGkKqTmLCUuD3qS3vPPnXqXCZbho4vpsuSNfYEd%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1592%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9976634979248047
1592,make screenpipe run on Windows 10,"so u mean if we build from windows 11 it wont work on w10? and if built on 10 it will work on 11?

what about this issue #1034 #794 #943 which is still not solved i believe

cc @tribhuwan-kumar thoughts?",NEGATIVE,0.9991490840911865
1592,make screenpipe run on Windows 10,"@louis030195 exactly
the thing is github runners use Windows server 2022 (`windows-latest`) which is equivalent to insiders builds of window10
while these build works perfectly on window 11 and insider builds of win10 

they dont get to work on normal win10 and some win11

therefore I chose windows-2019 which has a older build but work perfectly on win10 and win11 ",POSITIVE,0.6164869070053101
1592,make screenpipe run on Windows 10,"our self hosted runner is windows 11 pro

does the build will work on all machine then? ",NEGATIVE,0.9995655417442322
1592,make screenpipe run on Windows 10,"building on window 10 or if we use `windows-2019` from github hosted runners
then it would work on both window 10 and 11  (pro , home, etc)",NEGATIVE,0.9975844621658325
1592,make screenpipe run on Windows 10,"okay

then can you remove the self hosted part altogther (which will make this github action much easier to read) and just use github runner one ",NEGATIVE,0.9980873465538025
1592,make screenpipe run on Windows 10,@louis030195 can you check if everything is alright !,POSITIVE,0.9927181005477905
1592,make screenpipe run on Windows 10,"> so u mean if we build from windows 11 it wont work on w10? and if built on 10 it will work on 11?
> 
> what about this issue #1034 #794 #943 which is still not solved i believe
> 
> cc @tribhuwan-kumar thoughts?

maybe building in windows 2019 won't cause too much different bugs, like these https://github.com/mediar-ai/screenpipe/issues/1034 https://github.com/mediar-ai/screenpipe/issues/794 https://github.com/mediar-ai/screenpipe/issues/943. also it'd be widely compatible
",NEGATIVE,0.9532999992370605
1592,make screenpipe run on Windows 10,"okay i'll try, feel like it's not going to work like this ",NEGATIVE,0.9997007846832275
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22d96d5861046637edc70d5cb7ed83d43bbfbea945%22%7D%2C%22id%22%3A%22QmYLCb6ceEkwenj5A11aUyt8ZhiajTEH6UFdBrFgcG6rMW%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1591%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9976131916046143
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"it'd be better if there is an self uninstallation thing, maybe in script or in bin

@louis030195 ",NEGATIVE,0.9994058609008789
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@tribhuwan-kumar can you explain what are you saying
is it related to this PR
can you suggest changes",NEGATIVE,0.9602065086364746
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"```rust
rustup self uninstall
```
something like this!
its not related to this pr, we can implement it in another pr
if @louis030195 wants to",NEGATIVE,0.9996238946914673
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@tribhuwan-kumar then you should create a new issue or WIP PR for it 
I will be happy to contribute !",POSITIVE,0.9996641874313354
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"btw ffmpeg should not be installed in powershell thing

we install in rust already

https://github.com/mediar-ai/screenpipe/blob/main/screenpipe-core/src/ffmpeg.rs",NEGATIVE,0.9995021820068359
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@louis030195 the version that rust code would install the version the winget will install is same which is the `essentials release`

the thing users would not wait until rust code use some internal process to install it 
also you used debug logs at there when it installs ffmpeg using rust
so users wont know it unless they pass --debug

secondly the desktop app also run screenpipe at its backend thus it will try to install ffmpeg and will also take too much time

neverthless its up to you ",NEGATIVE,0.9941046833992004
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"> @louis030195 the version that rust code would install the version the winget will install is same which is the `essentials release`
> 
> the thing users would not wait until rust code use some internal process to install it also you used debug logs at there when it installs ffmpeg using rust so users wont know it unless they pass --debug
> 
> secondly the desktop app also run screenpipe at its backend thus it will try to install ffmpeg and will also take too much time
> 
> neverthless its up to you

yeah so i tihkn the rust ffmpeg install should display a progress bar or something 

and in the UI like onboarding or when we run start_screenpipe we should check the log if there is some form of loading (eg downloading model, ffmpeg, migration, etc. it should parse properly and display a UX feedback on the UI like a progress bar, spinner, something, and maybe write a message like ""downloading model, ffmpeg whatever""",NEGATIVE,0.9976363182067871
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,agree we need uninstall script in another PR ,NEGATIVE,0.9944440722465515
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"as for ffmpeg we initially packaged in the build but had tons of issues and ended up using ffmpeg sidecar which was more reliable

if we have users having problem with ffmpeg runtime install we might change that ",NEGATIVE,0.9975041747093201
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"https://github.com/mediar-ai/screenpipe/commit/86efeae90fda2e8b3257967ab438188de086805b

any chance someone can test this?

eg


1. uninstall ffmpeg
2. run screenpipe through app without dev mode
3. it should show toast indicating it's downloading ffmpeg 


i cant test RN, i have to use ffmpeg for long delay for debugging something with screen issues 


",NEGATIVE,0.9978287816047668
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"> https://github.com/mediar-ai/screenpipe/commit/86efeae90fda2e8b3257967ab438188de086805b
> 
> any chance someone can test this?
> 
> eg
> 
> 
> 1. uninstall ffmpeg
> 2. run screenpipe through app without dev mode
> 3. it should show toast indicating it's downloading ffmpeg 
> 
> 
> i cant test RN, i have to use ffmpeg for long delay for debugging something with screen issues 
> 
> 
> 

sure, testing it",NEGATIVE,0.9958125948905945
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,"@louis030195 its not showing the toast related to downloading of ffmpeg

in fact the server didn't startup while it was downloading fffmpeg

![image](https://github.com/user-attachments/assets/bb1fc932-37b2-469e-80ce-60545d9bb999)
",NEGATIVE,0.9983054399490356
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,@m13v ,POSITIVE,0.6532119512557983
1591,make sure user know that ffmpeg is being downloaded and do not re-install bun,@louis030195 should I debug it??,NEGATIVE,0.9981016516685486
1588,rust fix,"@m13v is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%223f46b30839894549f9e051f2f3bebd4552b68cb5%22%7D%2C%22id%22%3A%22QmeTGTdcfoEZUnuWqi1xYBqjaZj1t1hUijE1H7L1sPbE9s%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1588%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9979991316795349
1585,fix windows build,"hey! thanks for the contribution. would you mind adding more details about: - what problem you're trying to solve - why this change is needed - any relevant context or screenshots
this helps us review and merge faster! 🚀
",POSITIVE,0.9973158240318298
1585,fix windows build,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%229cfe722542d5d31e7cfc6f415849c444e6873ae6%22%7D%2C%22id%22%3A%22QmVo8nUytmCvMquyFvGZv9cqP39E3UQECZkHkEDkKZdg3N%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1585%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9976605176925659
1584,fix linux build,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%223da5c4ef95710b7afbe1c1459afbc96e4312f8fb%22%7D%2C%22id%22%3A%22QmbuBfLzJasZihtsD94vipRooQosheazpsGZhBXFkpoo78%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1584%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977688789367676
1584,fix linux build,@louis030195 can you merge it ASAP,POSITIVE,0.6535144448280334
1581,add settings preset components to registry,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%224b0dcd347daf28b47b08e86e9fb1201d71c27ccf%22%7D%2C%22id%22%3A%22QmYrphKBUW7u9m6HFMGfPXZ1piqZDaqEMu9N8tgt3b9aAC%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1581%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9971879124641418
1580,fix: settings preset component,"Someone is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%22713474b8687bbe711ae5911c54b30f89e11bcd28%22%7D%2C%22id%22%3A%22QmUk3XTDuaEU8Ngg9Ma9oNcYy2srT59MPo3Z3TkpQPcrsK%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1580%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9971575736999512
1580,fix: settings preset component,nice thakjs!,POSITIVE,0.9997575879096985
1577,Devcontainer to speed up linux development of screenpipe,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%222efe0ef5e12c4d6abe6f8f2c585b6c5148797bc6%22%7D%2C%22id%22%3A%22QmcJb1jJk8GA5ji49JBM3M7KeuRFSvFrvZV7nvpaghEETM%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1577%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977327585220337
1577,Devcontainer to speed up linux development of screenpipe,"@louis030195 the dockerfile I made can also be used in github workflow to fast them cause then we dont need to install deps for linux 
as all deps are installed in dockerfile",NEGATIVE,0.9894670844078064
1577,Devcontainer to speed up linux development of screenpipe,"@louis030195 the build on main branch is failing


```
  Compiling screenpipe-core v0.2.62 (/workspaces/screenpipe/screenpipe-core)
error[E0433]: failed to resolve: use of undeclared crate or module `core_foundation`
 --> screenpipe-core/src/operator/tree_search.rs:3:5
  |
3 | use core_foundation::array::CFArray;
  |     ^^^^^^^^^^^^^^^ use of undeclared crate or module `core_foundation`

error[E0432]: unresolved import `accessibility`
 --> screenpipe-core/src/operator/tree_search.rs:2:5
  |
2 | use accessibility::{AXAttribute, AXUIElement, AXUIElementAttributes, Error};
  |     ^^^^^^^^^^^^^ use of undeclared crate or module `accessibility`

error[E0432]: unresolved import `thiserror`
 --> screenpipe-core/src/operator/errors.rs:1:5
  |
1 | use thiserror::Error;
  |     ^^^^^^^^^ use of undeclared crate or module `thiserror`

error: cannot find attribute `error` in this scope
 --> screenpipe-core/src/operator/errors.rs:5:7
  |
5 |     #[error(""Element not found: {0}"")]
  |       ^^^^^

error: cannot find attribute `error` in this scope
 --> screenpipe-core/src/operator/errors.rs:8:7
  |
8 |     #[error(""Operation timed out: {0}"")]
  |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:11:7
   |
11 |     #[error(""Permission denied: {0}"")]
   |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:14:7
   |
14 |     #[error(""Platform-specific error: {0}"")]
   |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:17:7
   |
17 |     #[error(""Unsupported operation: {0}"")]
   |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:20:7
   |
20 |     #[error(""Unsupported platform: {0}"")]
   |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:23:7
   |
23 |     #[error(""Invalid argument: {0}"")]
   |       ^^^^^

error: cannot find attribute `error` in this scope
  --> screenpipe-core/src/operator/errors.rs:26:7
   |
26 |     #[error(""Internal error: {0}"")]
   |       ^^^^^

error[E0407]: method `get_element_by_id` is not a member of trait `AccessibilityEngine`
  --> screenpipe-core/src/operator/platforms/linux.rs:21:5
   |
21 | /     fn get_element_by_id(&self, _id: &str) -> Result<UIElement, AutomationError> {
22 | |         Err(AutomationError::UnsupportedPlatform(
23 | |             ""Linux implementation is not yet available"".to_string(),
24 | |         ))
25 | |     }
   | |_____^ not a member of trait `AccessibilityEngine`

error[E0046]: not all trait items implemented, missing: `find_element`
  --> screenpipe-core/src/operator/platforms/linux.rs:16:1
   |
16 |   impl AccessibilityEngine for LinuxEngine {
   |   ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ missing `find_element` in implementation
   |
  ::: screenpipe-core/src/operator/platforms/mod.rs:18:5
   |
18 | /     fn find_element(
19 | |         &self,
20 | |         selector: &Selector,
21 | |         root: Option<&UIElement>,
22 | |     ) -> Result<UIElement, AutomationError>;
   | |____________________________________________- `find_element` from trait

error[E0050]: method `get_text` has 1 parameter but the declaration in trait `UIElementImpl::get_text` has 2
   --> screenpipe-core/src/operator/platforms/linux.rs:148:17
    |
148 |     fn get_text(&self) -> Result<String, AutomationError> {
    |                 ^^^^^ expected 2 parameters, found 1
    |
   ::: screenpipe-core/src/operator/element.rs:39:17
    |
39  |     fn get_text(&self, max_depth: usize) -> Result<String, AutomationError>;
    |                 ----------------------- trait requires 2 parameters

error[E0061]: this function takes 0 arguments but 2 arguments were supplied
  --> screenpipe-core/src/operator/platforms/mod.rs:62:28
   |
62 |         return Ok(Box::new(linux::LinuxEngine::new(
   |                            ^^^^^^^^^^^^^^^^^^^^^^^
63 |             use_background_apps,
   |             ------------------- unexpected argument #1 of type `bool`
64 |             activate_app,
   |             ------------ unexpected argument #2 of type `bool`
   |
note: associated function defined here
  --> screenpipe-core/src/operator/platforms/linux.rs:9:12
   |
9  |     pub fn new() -> Result<Self, AutomationError> {
   |            ^^^
help: remove the extra arguments
   |
63 -             use_background_apps,
63 +             )?));
   |

Some errors have detailed explanations: E0046, E0050, E0061, E0407, E0432, E0433.
For more information about an error, try `rustc --explain E0046`.
error: could not compile `screenpipe-core` (lib) due to 15 previous errors
warning: build failed, waiting for other jobs to finish...

```
",NEGATIVE,0.9997621178627014
1577,Devcontainer to speed up linux development of screenpipe,fixing linux and window rn,NEGATIVE,0.9968047142028809
1573,make released cli work on ubuntu 22,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%221197018c142ce21c37f154b97e10edd28c4b7c36%22%7D%2C%22id%22%3A%22QmVaA2TZQp78wAYXeeYS5KQCKRpP1M9YDargs9apG19iqp%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1573%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9974073767662048
1572,cli version bumped,"@m13v is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%226224bc73e8872d5bc9ffb6c0cd0454653dc197d5%22%7D%2C%22id%22%3A%22QmZT7ixW8UMYLEXVMtc7BUhcoH1R3Jo7Cuq6f5bUfyqSNH%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1572%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9978958368301392
1571,fix  linux integration test,"@divanshu-go is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%228b1617ef676a359241e396e3af0bc5a69e84a9d9%22%7D%2C%22id%22%3A%22QmdKtbkAzakXHVZLAjBBzu2PNoj9XtLGw4DCzXKHgbY7nL%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1571%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977433681488037
1571,fix  linux integration test,@louis030195 you can merge it after xcap bump to a newer version,NEGATIVE,0.9048377871513367
1568,chore: bump xcap,"@ologbonowiwi is attempting to deploy a commit to the **louis030195's projects** Team on [Vercel](https://vercel.com).

A member of the Team first needs to [authorize it](https://vercel.com/git/authorize?team=louis030195's%20projects&type=github&job=%7B%22headInfo%22%3A%7B%22sha%22%3A%225347fae310d5126c0b9acf0c54b75c6ba33e75f6%22%7D%2C%22id%22%3A%22QmW25TmrxLJLGeZM53StATZMbsJRcD3TXMFhwtB1YYz5GL%22%2C%22org%22%3A%22mediar-ai%22%2C%22prId%22%3A1568%2C%22repo%22%3A%22screenpipe%22%7D).

",NEGATIVE,0.9977161884307861
1568,chore: bump xcap,thanks :),POSITIVE,0.9997538924217224
1568,chore: bump xcap,"guys @ologbonowiwi 

screen capture does not work for me anymore 

added some logs:

https://gist.github.com/louis030195/8fc909cfeac923d32b56f3368721f951

`get_monitor_by_id` fails on mac 


",NEGATIVE,0.9987125396728516
1568,chore: bump xcap,"seems to fail finding the monitor after a bit - idk how to reproduce, seems random within 60 miunutes

https://gist.github.com/louis030195/4da1ad337b246bdfb89fda3acddeaa19

i only use one monitor (mac m4)",NEGATIVE,0.9997765421867371
1568,chore: bump xcap,"also i wonder, do we really need to get the monitor at every loop iteration?

if the monitor is unplugged it should just throw error on capture and we stop recording 

do we need to get the monitor handle at every iteration? it would probably reduce likelihood of this issue imho ",NEGATIVE,0.9996527433395386
1568,chore: bump xcap,"It may be related to https://github.com/nashaofu/xcap/pull/200?

Feel free to open an issue to tackle this. Are you thinking more about reverting the xcap update or fixing xcap to avoid this issue?",NEGATIVE,0.9974864721298218
1568,chore: bump xcap,"And probably optimizing the syscalls we do related to monitor as you mentioned
> also i wonder, do we really need to get the monitor at every loop iteration?

is a good idea. it may reduce the memory usage of screenpipe.",NEGATIVE,0.9986207485198975
1568,chore: bump xcap,"i'm running this 

>also i wonder, do we really need to get the monitor at every loop iteration?

let's see if it's better ",NEGATIVE,0.9983030557632446
1568,chore: bump xcap,"i reverted xcap version in the end, this fixed the issue",NEGATIVE,0.9869116544723511
1568,chore: bump xcap,"makes sense. it may worth open an issue on xcap. that's probably related
with the pr I linked on my earlier comment.

Em qua., 12 de mar. de 2025, 21:37, Louis Beaumont ***@***.***>
escreveu:

> i reverted xcap version in the end, this fixed the issue
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/mediar-ai/screenpipe/pull/1568#issuecomment-2719447745>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AX6PNYBWQ7T5TCZUXS34GCD2UDHMVAVCNFSM6AAAAABYTWN6J6VHI2DSMVQWIX3LMV43OSLTON2WKQ3PNVWWK3TUHMZDOMJZGQ2DONZUGU>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
> [image: louis030195]*louis030195* left a comment
> (mediar-ai/screenpipe#1568)
> <https://github.com/mediar-ai/screenpipe/pull/1568#issuecomment-2719447745>
>
> i reverted xcap version in the end, this fixed the issue
>
> —
> Reply to this email directly, view it on GitHub
> <https://github.com/mediar-ai/screenpipe/pull/1568#issuecomment-2719447745>,
> or unsubscribe
> <https://github.com/notifications/unsubscribe-auth/AX6PNYBWQ7T5TCZUXS34GCD2UDHMVAVCNFSM6AAAAABYTWN6J6VHI2DSMVQWIX3LMV43OSLTON2WKQ3PNVWWK3TUHMZDOMJZGQ2DONZUGU>
> .
> You are receiving this because you were mentioned.Message ID:
> ***@***.***>
>
",NEGATIVE,0.9957286715507507
